rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,len,seq,sysid,compid,msgid,fromlcm,payload64
1408109401345496960,,1113,,0,0,'',26,106,1,1,62,False,"[4724748886089463234, 0, 614180323328, 10741656871699546112L, 8443840192705062, 6919358643662356524, 6, 107548722740002816, 441915719074521857, 422218911917409885, 6459695826896, 2162010941573468289, 4411289269667188761, 4621359239294372967, 13699207955108762184L, 1512812807684168436, 4522334602374742400, 4654470215940345692, 18577972291635773, 11745670957207824097L, 13424504623507758200L, 4575657222403235188, 4419276534448128000, 287907829439771238, 17293844875636179330L, 3459328569779224129, 7493995280371832961, 9519201061462606160L, 1397933976781057, 360369333580333056, 10304186471027848956L, 112157987387647, 0]"
1408109401509731199,,1114,,0,0,'',9,108,1,1,0,False,"[347061953409056768, 661763, 614180323328, 10741656871699546112L, 8443840192705062, 6919358643662356524, 6, 107548722740002816, 441915719074521857, 422218911917409885, 6459695826896, 2162010941573468289, 4411289269667188761, 4621359239294372967, 13699207955108762184L, 1512812807684168436, 4522334602374742400, 4654470215940345692, 18577972291635773, 11745670957207824097L, 13424504623507758200L, 4575657222403235188, 4419276534448128000, 287907829439771238, 17293844875636179330L, 3459328569779224129, 7493995280371832961, 9519201061462606160L, 1397933976781057, 360369333580333056, 10304186471027848956L, 112157987387647, 0]"
1408109401709811526,,1115,,0,0,'',28,109,1,1,33,False,"[2378234472534469138, 118283503345028, 18432388497709997928L, 10741665946415660930L, 8443840192705062, 6919358643662356524, 6, 107548722740002816, 441915719074521857, 422218911917409885, 6459695826896, 2162010941573468289, 4411289269667188761, 4621359239294372967, 13699207955108762184L, 1512812807684168436, 4522334602374742400, 4654470215940345692, 18577972291635773, 11745670957207824097L, 13424504623507758200L, 4575657222403235188, 4419276534448128000, 287907829439771238, 17293844875636179330L, 3459328569779224129, 7493995280371832961, 9519201061462606160L, 1397933976781057, 360369333580333056, 10304186471027848956L, 112157987387647, 0]"
1408109401714745797,,1116,,0,0,'',21,110,1,1,36,False,"[452056341765006440, 100206217, 18388445768181612544L, 10741665946415660930L, 8443840192705062, 6919358643662356524, 6, 107548722740002816, 441915719074521857, 422218911917409885, 6459695826896, 2162010941573468289, 4411289269667188761, 4621359239294372967, 13699207955108762184L, 1512812807684168436, 4522334602374742400, 4654470215940345692, 18577972291635773, 11745670957207824097L, 13424504623507758200L, 4575657222403235188, 4419276534448128000, 287907829439771238, 17293844875636179330L, 3459328569779224129, 7493995280371832961, 9519201061462606160L, 1397933976781057, 360369333580333056, 10304186471027848956L, 112157987387647, 0]"
1408109401719667687,,1117,,0,0,'',22,111,1,1,35,False,"[513979973262994128, 562956395970692583, 14869478594792391648L, 10741665946415660930L, 8443840192705062, 6919358643662356524, 6, 107548722740002816, 441915719074521857, 422218911917409885, 6459695826896, 2162010941573468289, 4411289269667188761, 4621359239294372967, 13699207955108762184L, 1512812807684168436, 4522334602374742400, 4654470215940345692, 18577972291635773, 11745670957207824097L, 13424504623507758200L, 4575657222403235188, 4419276534448128000, 287907829439771238, 17293844875636179330L, 3459328569779224129, 7493995280371832961, 9519201061462606160L, 1397933976781057, 360369333580333056, 10304186471027848956L, 112157987387647, 0]"
1408109401729865079,,1118,,0,0,'',28,112,1,1,30,False,"[4442262202984000209, 4620743456959425302, 13727227857900779660L, 10741797829889285844L, 8443840192705062, 6919358643662356524, 6, 107548722740002816, 441915719074521857, 422218911917409885, 6459695826896, 2162010941573468289, 4411289269667188761, 4621359239294372967, 13699207955108762184L, 1512812807684168436, 4522334602374742400, 4654470215940345692, 18577972291635773, 11745670957207824097L, 13424504623507758200L, 4575657222403235188, 4419276534448128000, 287907829439771238, 17293844875636179330L, 3459328569779224129, 7493995280371832961, 9519201061462606160L, 1397933976781057, 360369333580333056, 10304186471027848956L, 112157987387647, 0]"
1408109401734765676,,1119,,0,0,'',20,113,1,1,74,False,"[4576017510100453294, 13798308679805587947L, 13727049669425168527L, 10741797829889285844L, 8443840192705062, 6919358643662356524, 6, 107548722740002816, 441915719074521857, 422218911917409885, 6459695826896, 2162010941573468289, 4411289269667188761, 4621359239294372967, 13699207955108762184L, 1512812807684168436, 4522334602374742400, 4654470215940345692, 18577972291635773, 11745670957207824097L, 13424504623507758200L, 4575657222403235188, 4419276534448128000, 287907829439771238, 17293844875636179330L, 3459328569779224129, 7493995280371832961, 9519201061462606160L, 1397933976781057, 360369333580333056, 10304186471027848956L, 112157987387647, 0]"
1408109401757967948,,1120,,0,0,'',26,114,1,1,27,False,"[90083360, 18437451108810752001L, 18392981554293571466L, 10741797829857771977L, 8443840192705062, 6919358643662356524, 6, 107548722740002816, 441915719074521857, 422218911917409885, 6459695826896, 2162010941573468289, 4411289269667188761, 4621359239294372967, 13699207955108762184L, 1512812807684168436, 4522334602374742400, 4654470215940345692, 18577972291635773, 11745670957207824097L, 13424504623507758200L, 4575657222403235188, 4419276534448128000, 287907829439771238, 17293844875636179330L, 3459328569779224129, 7493995280371832961, 9519201061462606160L, 1397933976781057, 360369333580333056, 10304186471027848956L, 112157987387647, 0]"
1408109401766855795,,1121,,0,0,'',14,116,1,1,29,False,"[4934622363145825037, 17726469480037714493L, 18392703124428292069L, 10741797829857771977L, 8443840192705062, 6919358643662356524, 6, 107548722740002816, 441915719074521857, 422218911917409885, 6459695826896, 2162010941573468289, 4411289269667188761, 4621359239294372967, 13699207955108762184L, 1512812807684168436, 4522334602374742400, 4654470215940345692, 18577972291635773, 11745670957207824097L, 13424504623507758200L, 4575657222403235188, 4419276534448128000, 287907829439771238, 17293844875636179330L, 3459328569779224129, 7493995280371832961, 9519201061462606160L, 1397933976781057, 360369333580333056, 10304186471027848956L, 112157987387647, 0]"
1408109401858877211,,1122,,0,0,'',12,120,1,1,2,False,"[1408109402711000, 4575696756582476577, 4454414662624083968, 13697994800810251752L, 8443840192705096, 6919358643662356524, 6, 107548722740002816, 441915719074521857, 422218911917409885, 6459695826896, 2162010941573468289, 4411289269667188761, 4621359239294372967, 13699207955108762184L, 1512812807684168436, 4522334602374742400, 4654470215940345692, 18577972291635773, 11745670957207824097L, 13424504623507758200L, 4575657222403235188, 4419276534448128000, 287907829439771238, 17293844875636179330L, 3459328569779224129, 7493995280371832961, 9519201061462606160L, 1397933976781057, 360369333580333056, 10304186471027848956L, 112157987387647, 0]"
1408109401865899552,,1123,,0,0,'',31,121,1,1,1,False,"[453200654236719, 2982790783469485103, 1311, 5863405239859675136, 8443840192705198, 6919358643662356524, 6, 107548722740002816, 441915719074521857, 422218911917409885, 6459695826896, 2162010941573468289, 4411289269667188761, 4621359239294372967, 13699207955108762184L, 1512812807684168436, 4522334602374742400, 4654470215940345692, 18577972291635773, 11745670957207824097L, 13424504623507758200L, 4575657222403235188, 4419276534448128000, 287907829439771238, 17293844875636179330L, 3459328569779224129, 7493995280371832961, 9519201061462606160L, 1397933976781057, 360369333580333056, 10304186471027848956L, 112157987387647, 0]"
1408109401872881411,,1124,,0,0,'',2,123,1,1,42,False,"[453203176062976, 2982790783469485103, 1311, 5863405239859675136, 8443840192705198, 6919358643662356524, 6, 107548722740002816, 441915719074521857, 422218911917409885, 6459695826896, 2162010941573468289, 4411289269667188761, 4621359239294372967, 13699207955108762184L, 1512812807684168436, 4522334602374742400, 4654470215940345692, 18577972291635773, 11745670957207824097L, 13424504623507758200L, 4575657222403235188, 4419276534448128000, 287907829439771238, 17293844875636179330L, 3459328569779224129, 7493995280371832961, 9519201061462606160L, 1397933976781057, 360369333580333056, 10304186471027848956L, 112157987387647, 0]"
1408109401878829860,,1125,,0,0,'',30,124,1,1,24,False,"[92890000, 446733413165117258, 18446463217208159124L, 5567865324651348069, 8443840192705198, 6919358643662356524, 6, 107548722740002816, 441915719074521857, 422218911917409885, 6459695826896, 2162010941573468289, 4411289269667188761, 4621359239294372967, 13699207955108762184L, 1512812807684168436, 4522334602374742400, 4654470215940345692, 18577972291635773, 11745670957207824097L, 13424504623507758200L, 4575657222403235188, 4419276534448128000, 287907829439771238, 17293844875636179330L, 3459328569779224129, 7493995280371832961, 9519201061462606160L, 1397933976781057, 360369333580333056, 10304186471027848956L, 112157987387647, 0]"
1408109401884860934,,1126,,0,0,'',26,125,1,1,62,False,"[4723780611486766858, 0, 614180323328, 5567865326151598080, 8443840192705198, 6919358643662356524, 6, 107548722740002816, 441915719074521857, 422218911917409885, 6459695826896, 2162010941573468289, 4411289269667188761, 4621359239294372967, 13699207955108762184L, 1512812807684168436, 4522334602374742400, 4654470215940345692, 18577972291635773, 11745670957207824097L, 13424504623507758200L, 4575657222403235188, 4419276534448128000, 287907829439771238, 17293844875636179330L, 3459328569779224129, 7493995280371832961, 9519201061462606160L, 1397933976781057, 360369333580333056, 10304186471027848956L, 112157987387647, 0]"
1408109402228947719,,1127,,0,0,'',28,127,1,1,33,False,"[2378234416699894890, 116350768061800, 18425633257182731876L, 5567901316047110016, 8443840192705198, 6919358643662356524, 6, 107548722740002816, 441915719074521857, 422218911917409885, 6459695826896, 2162010941573468289, 4411289269667188761, 4621359239294372967, 13699207955108762184L, 1512812807684168436, 4522334602374742400, 4654470215940345692, 18577972291635773, 11745670957207824097L, 13424504623507758200L, 4575657222403235188, 4419276534448128000, 287907829439771238, 17293844875636179330L, 3459328569779224129, 7493995280371832961, 9519201061462606160L, 1397933976781057, 360369333580333056, 10304186471027848956L, 112157987387647, 0]"
1408109402233922856,,1128,,0,0,'',21,128,1,1,36,False,"[467537486959448665, 100468342, 18413924751132065792L, 5567901316047110016, 8443840192705198, 6919358643662356524, 6, 107548722740002816, 441915719074521857, 422218911917409885, 6459695826896, 2162010941573468289, 4411289269667188761, 4621359239294372967, 13699207955108762184L, 1512812807684168436, 4522334602374742400, 4654470215940345692, 18577972291635773, 11745670957207824097L, 13424504623507758200L, 4575657222403235188, 4419276534448128000, 287907829439771238, 17293844875636179330L, 3459328569779224129, 7493995280371832961, 9519201061462606160L, 1397933976781057, 360369333580333056, 10304186471027848956L, 112157987387647, 0]"
1408109402240038625,,1129,,0,0,'',22,129,1,1,35,False,"[510883911727934680, 562956395970692599, 314126074107659232, 5567901316047110016, 8443840192705198, 6919358643662356524, 6, 107548722740002816, 441915719074521857, 422218911917409885, 6459695826896, 2162010941573468289, 4411289269667188761, 4621359239294372967, 13699207955108762184L, 1512812807684168436, 4522334602374742400, 4654470215940345692, 18577972291635773, 11745670957207824097L, 13424504623507758200L, 4575657222403235188, 4419276534448128000, 287907829439771238, 17293844875636179330L, 3459328569779224129, 7493995280371832961, 9519201061462606160L, 1397933976781057, 360369333580333056, 10304186471027848956L, 112157987387647, 0]"
1408109402248849898,,1130,,0,0,'',28,130,1,1,30,False,"[4453598945255451864, 4620261690478491179, 4369462613579029076, 5568090749969343366, 8443840192705198, 6919358643662356524, 6, 107548722740002816, 441915719074521857, 422218911917409885, 6459695826896, 2162010941573468289, 4411289269667188761, 4621359239294372967, 13699207955108762184L, 1512812807684168436, 4522334602374742400, 4654470215940345692, 18577972291635773, 11745670957207824097L, 13424504623507758200L, 4575657222403235188, 4419276534448128000, 287907829439771238, 17293844875636179330L, 3459328569779224129, 7493995280371832961, 9519201061462606160L, 1397933976781057, 360369333580333056, 10304186471027848956L, 112157987387647, 0]"
1408109402253961851,,1131,,0,0,'',20,131,1,1,74,False,"[4567010310843615150, 13778853130789233623L, 4369585274665828493, 5568090749969343366, 8443840192705198, 6919358643662356524, 6, 107548722740002816, 441915719074521857, 422218911917409885, 6459695826896, 2162010941573468289, 4411289269667188761, 4621359239294372967, 13699207955108762184L, 1512812807684168436, 4522334602374742400, 4654470215940345692, 18577972291635773, 11745670957207824097L, 13424504623507758200L, 4575657222403235188, 4419276534448128000, 287907829439771238, 17293844875636179330L, 3459328569779224129, 7493995280371832961, 9519201061462606160L, 1397933976781057, 360369333580333056, 10304186471027848956L, 112157987387647, 0]"
1408109402278038555,,1132,,0,0,'',26,132,1,1,27,False,"[90603350, 18437450997137604589L, 18395514859149787139L, 5568090752451084746, 8443840192705198, 6919358643662356524, 6, 107548722740002816, 441915719074521857, 422218911917409885, 6459695826896, 2162010941573468289, 4411289269667188761, 4621359239294372967, 13699207955108762184L, 1512812807684168436, 4522334602374742400, 4654470215940345692, 18577972291635773, 11745670957207824097L, 13424504623507758200L, 4575657222403235188, 4419276534448128000, 287907829439771238, 17293844875636179330L, 3459328569779224129, 7493995280371832961, 9519201061462606160L, 1397933976781057, 360369333580333056, 10304186471027848956L, 112157987387647, 0]"
1408109402286962112,,1133,,0,0,'',14,134,1,1,29,False,"[4934624592233852181, 2333728912228182917, 18395236403514310635L, 5568090752451084746, 8443840192705198, 6919358643662356524, 6, 107548722740002816, 441915719074521857, 422218911917409885, 6459695826896, 2162010941573468289, 4411289269667188761, 4621359239294372967, 13699207955108762184L, 1512812807684168436, 4522334602374742400, 4654470215940345692, 18577972291635773, 11745670957207824097L, 13424504623507758200L, 4575657222403235188, 4419276534448128000, 287907829439771238, 17293844875636179330L, 3459328569779224129, 7493995280371832961, 9519201061462606160L, 1397933976781057, 360369333580333056, 10304186471027848956L, 112157987387647, 0]"
1408109402350190682,,1134,,0,0,'',12,138,1,1,2,False,"[1408109403231000, 4575737275303947561, 4459626403574317056, 13697994800812962286L, 8443840192705096, 6919358643662356524, 6, 107548722740002816, 441915719074521857, 422218911917409885, 6459695826896, 2162010941573468289, 4411289269667188761, 4621359239294372967, 13699207955108762184L, 1512812807684168436, 4522334602374742400, 4654470215940345692, 18577972291635773, 11745670957207824097L, 13424504623507758200L, 4575657222403235188, 4419276534448128000, 287907829439771238, 17293844875636179330L, 3459328569779224129, 7493995280371832961, 9519201061462606160L, 1397933976781057, 360369333580333056, 10304186471027848956L, 112157987387647, 0]"
1408109402357034027,,1135,,0,0,'',31,139,1,1,1,False,"[453200654236719, 2974909479826619439, 1368, 13429452613842108416L, 8443840192705061, 6919358643662356524, 6, 107548722740002816, 441915719074521857, 422218911917409885, 6459695826896, 2162010941573468289, 4411289269667188761, 4621359239294372967, 13699207955108762184L, 1512812807684168436, 4522334602374742400, 4654470215940345692, 18577972291635773, 11745670957207824097L, 13424504623507758200L, 4575657222403235188, 4419276534448128000, 287907829439771238, 17293844875636179330L, 3459328569779224129, 7493995280371832961, 9519201061462606160L, 1397933976781057, 360369333580333056, 10304186471027848956L, 112157987387647, 0]"
1408109402361048059,,1136,,0,0,'',2,141,1,1,42,False,"[453202160779264, 2974909479826619439, 1368, 13429452613842108416L, 8443840192705061, 6919358643662356524, 6, 107548722740002816, 441915719074521857, 422218911917409885, 6459695826896, 2162010941573468289, 4411289269667188761, 4621359239294372967, 13699207955108762184L, 1512812807684168436, 4522334602374742400, 4654470215940345692, 18577972291635773, 11745670957207824097L, 13424504623507758200L, 4575657222403235188, 4419276534448128000, 287907829439771238, 17293844875636179330L, 3459328569779224129, 7493995280371832961, 9519201061462606160L, 1397933976781057, 360369333580333056, 10304186471027848956L, 112157987387647, 0]"
1408109402386128835,,1137,,0,0,'',30,142,1,1,24,False,"[93490000, 446733108222439222, 18446463217208158494L, 11742018939007139930L, 8443840192705061, 6919358643662356524, 6, 107548722740002816, 441915719074521857, 422218911917409885, 6459695826896, 2162010941573468289, 4411289269667188761, 4621359239294372967, 13699207955108762184L, 1512812807684168436, 4522334602374742400, 4654470215940345692, 18577972291635773, 11745670957207824097L, 13424504623507758200L, 4575657222403235188, 4419276534448128000, 287907829439771238, 17293844875636179330L, 3459328569779224129, 7493995280371832961, 9519201061462606160L, 1397933976781057, 360369333580333056, 10304186471027848956L, 112157987387647, 0]"
1408109402392029237,,1138,,0,0,'',26,143,1,1,62,False,"[4717970968142969569, 0, 614180323328, 11742018938536001536L, 8443840192705061, 6919358643662356524, 6, 107548722740002816, 441915719074521857, 422218911917409885, 6459695826896, 2162010941573468289, 4411289269667188761, 4621359239294372967, 13699207955108762184L, 1512812807684168436, 4522334602374742400, 4654470215940345692, 18577972291635773, 11745670957207824097L, 13424504623507758200L, 4575657222403235188, 4419276534448128000, 287907829439771238, 17293844875636179330L, 3459328569779224129, 7493995280371832961, 9519201061462606160L, 1397933976781057, 360369333580333056, 10304186471027848956L, 112157987387647, 0]"
1408109402398025321,,1139,,0,0,'',9,145,1,1,0,False,"[347061953409056768, 14610435, 614180323328, 11742018938536001536L, 8443840192705061, 6919358643662356524, 6, 107548722740002816, 441915719074521857, 422218911917409885, 6459695826896, 2162010941573468289, 4411289269667188761, 4621359239294372967, 13699207955108762184L, 1512812807684168436, 4522334602374742400, 4654470215940345692, 18577972291635773, 11745670957207824097L, 13424504623507758200L, 4575657222403235188, 4419276534448128000, 287907829439771238, 17293844875636179330L, 3459328569779224129, 7493995280371832961, 9519201061462606160L, 1397933976781057, 360369333580333056, 10304186471027848956L, 112157987387647, 0]"
1408109402740231311,,1140,,0,0,'',28,146,1,1,33,False,"[2378234373750222530, 114031485721920, 18423944506106715458L, 11742078994903596952L, 8443840192705061, 6919358643662356524, 6, 107548722740002816, 441915719074521857, 422218911917409885, 6459695826896, 2162010941573468289, 4411289269667188761, 4621359239294372967, 13699207955108762184L, 1512812807684168436, 4522334602374742400, 4654470215940345692, 18577972291635773, 11745670957207824097L, 13424504623507758200L, 4575657222403235188, 4419276534448128000, 287907829439771238, 17293844875636179330L, 3459328569779224129, 7493995280371832961, 9519201061462606160L, 1397933976781057, 360369333580333056, 10304186471027848956L, 112157987387647, 0]"
1408109402745106039,,1141,,0,0,'',21,147,1,1,36,False,"[465848615624868504, 102893166, 18403737775900721152L, 11742078994903596952L, 8443840192705061, 6919358643662356524, 6, 107548722740002816, 441915719074521857, 422218911917409885, 6459695826896, 2162010941573468289, 4411289269667188761, 4621359239294372967, 13699207955108762184L, 1512812807684168436, 4522334602374742400, 4654470215940345692, 18577972291635773, 11745670957207824097L, 13424504623507758200L, 4575657222403235188, 4419276534448128000, 287907829439771238, 17293844875636179330L, 3459328569779224129, 7493995280371832961, 9519201061462606160L, 1397933976781057, 360369333580333056, 10304186471027848956L, 112157987387647, 0]"
1408109402749948222,,1142,,0,0,'',22,148,1,1,35,False,"[486958641786744544, 562956395969709568, 8179662823310164961, 11742078994903596952L, 8443840192705061, 6919358643662356524, 6, 107548722740002816, 441915719074521857, 422218911917409885, 6459695826896, 2162010941573468289, 4411289269667188761, 4621359239294372967, 13699207955108762184L, 1512812807684168436, 4522334602374742400, 4654470215940345692, 18577972291635773, 11745670957207824097L, 13424504623507758200L, 4575657222403235188, 4419276534448128000, 287907829439771238, 17293844875636179330L, 3459328569779224129, 7493995280371832961, 9519201061462606160L, 1397933976781057, 360369333580333056, 10304186471027848956L, 112157987387647, 0]"
1408109402760323540,,1143,,0,0,'',28,149,1,1,30,False,"[4466862452805562080, 4620572607451839615, 13690244577413600984L, 11742155209150493984L, 8443840192705061, 6919358643662356524, 6, 107548722740002816, 441915719074521857, 422218911917409885, 6459695826896, 2162010941573468289, 4411289269667188761, 4621359239294372967, 13699207955108762184L, 1512812807684168436, 4522334602374742400, 4654470215940345692, 18577972291635773, 11745670957207824097L, 13424504623507758200L, 4575657222403235188, 4419276534448128000, 287907829439771238, 17293844875636179330L, 3459328569779224129, 7493995280371832961, 9519201061462606160L, 1397933976781057, 360369333580333056, 10304186471027848956L, 112157987387647, 0]"
1408109402765189873,,1144,,0,0,'',20,150,1,1,74,False,"[4564848580788591001, 13755794701211842642L, 13690237113889259662L, 11742155209150493984L, 8443840192705061, 6919358643662356524, 6, 107548722740002816, 441915719074521857, 422218911917409885, 6459695826896, 2162010941573468289, 4411289269667188761, 4621359239294372967, 13699207955108762184L, 1512812807684168436, 4522334602374742400, 4654470215940345692, 18577972291635773, 11745670957207824097L, 13424504623507758200L, 4575657222403235188, 4419276534448128000, 287907829439771238, 17293844875636179330L, 3459328569779224129, 7493995280371832961, 9519201061462606160L, 1397933976781057, 360369333580333056, 10304186471027848956L, 112157987387647, 0]"
1408109402771079574,,1145,,0,0,'',26,151,1,1,27,False,"[91122754, 18444769419545411563L, 18399174132632190947L, 11742155209589588449L, 8443840192705061, 6919358643662356524, 6, 107548722740002816, 441915719074521857, 422218911917409885, 6459695826896, 2162010941573468289, 4411289269667188761, 4621359239294372967, 13699207955108762184L, 1512812807684168436, 4522334602374742400, 4654470215940345692, 18577972291635773, 11745670957207824097L, 13424504623507758200L, 4575657222403235188, 4419276534448128000, 287907829439771238, 17293844875636179330L, 3459328569779224129, 7493995280371832961, 9519201061462606160L, 1397933976781057, 360369333580333056, 10304186471027848956L, 112157987387647, 0]"
1408109402793226721,,1146,,0,0,'',14,153,1,1,29,False,"[4934634689701965596, 14156240884026749747L, 18398895595391877120L, 11742155209589588449L, 8443840192705061, 6919358643662356524, 6, 107548722740002816, 441915719074521857, 422218911917409885, 6459695826896, 2162010941573468289, 4411289269667188761, 4621359239294372967, 13699207955108762184L, 1512812807684168436, 4522334602374742400, 4654470215940345692, 18577972291635773, 11745670957207824097L, 13424504623507758200L, 4575657222403235188, 4419276534448128000, 287907829439771238, 17293844875636179330L, 3459328569779224129, 7493995280371832961, 9519201061462606160L, 1397933976781057, 360369333580333056, 10304186471027848956L, 112157987387647, 0]"
1408109402897003000,,1147,,0,0,'',12,157,1,1,2,False,"[1408109403751000, 4575895978640502577, 4417006682886897664, 13697994800811917809L, 8443840192705096, 6919358643662356524, 6, 107548722740002816, 441915719074521857, 422218911917409885, 6459695826896, 2162010941573468289, 4411289269667188761, 4621359239294372967, 13699207955108762184L, 1512812807684168436, 4522334602374742400, 4654470215940345692, 18577972291635773, 11745670957207824097L, 13424504623507758200L, 4575657222403235188, 4419276534448128000, 287907829439771238, 17293844875636179330L, 3459328569779224129, 7493995280371832961, 9519201061462606160L, 1397933976781057, 360369333580333056, 10304186471027848956L, 112157987387647, 0]"
1408109402904112898,,1148,,0,0,'',31,158,1,1,1,False,"[453200654236719, 2963650489348127791, 1338, 8169248249073369088, 8443840192705051, 6919358643662356524, 6, 107548722740002816, 441915719074521857, 422218911917409885, 6459695826896, 2162010941573468289, 4411289269667188761, 4621359239294372967, 13699207955108762184L, 1512812807684168436, 4522334602374742400, 4654470215940345692, 18577972291635773, 11745670957207824097L, 13424504623507758200L, 4575657222403235188, 4419276534448128000, 287907829439771238, 17293844875636179330L, 3459328569779224129, 7493995280371832961, 9519201061462606160L, 1397933976781057, 360369333580333056, 10304186471027848956L, 112157987387647, 0]"
1408109402908104050,,1149,,0,0,'',2,160,1,1,42,False,"[453200989782016, 2963650489348127791, 1338, 8169248249073369088, 8443840192705051, 6919358643662356524, 6, 107548722740002816, 441915719074521857, 422218911917409885, 6459695826896, 2162010941573468289, 4411289269667188761, 4621359239294372967, 13699207955108762184L, 1512812807684168436, 4522334602374742400, 4654470215940345692, 18577972291635773, 11745670957207824097L, 13424504623507758200L, 4575657222403235188, 4419276534448128000, 287907829439771238, 17293844875636179330L, 3459328569779224129, 7493995280371832961, 9519201061462606160L, 1397933976781057, 360369333580333056, 10304186471027848956L, 112157987387647, 0]"
1408109402943131430,,1150,,0,0,'',30,161,1,1,24,False,"[93890000, 446732889179107122, 18446463217208158134L, 5183651981722386517, 8443840192705051, 6919358643662356524, 6, 107548722740002816, 441915719074521857, 422218911917409885, 6459695826896, 2162010941573468289, 4411289269667188761, 4621359239294372967, 13699207955108762184L, 1512812807684168436, 4522334602374742400, 4654470215940345692, 18577972291635773, 11745670957207824097L, 13424504623507758200L, 4575657222403235188, 4419276534448128000, 287907829439771238, 17293844875636179330L, 3459328569779224129, 7493995280371832961, 9519201061462606160L, 1397933976781057, 360369333580333056, 10304186471027848956L, 112157987387647, 0]"
1408109402949105430,,1151,,0,0,'',26,162,1,1,62,False,"[4698065057447212482, 0, 614180323328, 5183651983147008000, 8443840192705051, 6919358643662356524, 6, 107548722740002816, 441915719074521857, 422218911917409885, 6459695826896, 2162010941573468289, 4411289269667188761, 4621359239294372967, 13699207955108762184L, 1512812807684168436, 4522334602374742400, 4654470215940345692, 18577972291635773, 11745670957207824097L, 13424504623507758200L, 4575657222403235188, 4419276534448128000, 287907829439771238, 17293844875636179330L, 3459328569779224129, 7493995280371832961, 9519201061462606160L, 1397933976781057, 360369333580333056, 10304186471027848956L, 112157987387647, 0]"
1408109403259445261,,1152,,0,0,'',28,164,1,1,33,False,"[2378234317915648062, 113000693570828, 18421692783602441148L, 5183779528661270449, 8443840192705051, 6919358643662356524, 6, 107548722740002816, 441915719074521857, 422218911917409885, 6459695826896, 2162010941573468289, 4411289269667188761, 4621359239294372967, 13699207955108762184L, 1512812807684168436, 4522334602374742400, 4654470215940345692, 18577972291635773, 11745670957207824097L, 13424504623507758200L, 4575657222403235188, 4419276534448128000, 287907829439771238, 17293844875636179330L, 3459328569779224129, 7493995280371832961, 9519201061462606160L, 1397933976781057, 360369333580333056, 10304186471027848956L, 112157987387647, 0]"
1408109403264358721,,1153,,0,0,'',21,165,1,1,36,False,"[472322510024962354, 103941746, 18404417274086686720L, 5183779528661270449, 8443840192705051, 6919358643662356524, 6, 107548722740002816, 441915719074521857, 422218911917409885, 6459695826896, 2162010941573468289, 4411289269667188761, 4621359239294372967, 13699207955108762184L, 1512812807684168436, 4522334602374742400, 4654470215940345692, 18577972291635773, 11745670957207824097L, 13424504623507758200L, 4575657222403235188, 4419276534448128000, 287907829439771238, 17293844875636179330L, 3459328569779224129, 7493995280371832961, 9519201061462606160L, 1397933976781057, 360369333580333056, 10304186471027848956L, 112157987387647, 0]"
1408109403270342678,,1154,,0,0,'',22,166,1,1,35,False,"[483580821807132904, 562956395970692619, 17323940391709311968L, 5183779528661270449, 8443840192705051, 6919358643662356524, 6, 107548722740002816, 441915719074521857, 422218911917409885, 6459695826896, 2162010941573468289, 4411289269667188761, 4621359239294372967, 13699207955108762184L, 1512812807684168436, 4522334602374742400, 4654470215940345692, 18577972291635773, 11745670957207824097L, 13424504623507758200L, 4575657222403235188, 4419276534448128000, 287907829439771238, 17293844875636179330L, 3459328569779224129, 7493995280371832961, 9519201061462606160L, 1397933976781057, 360369333580333056, 10304186471027848956L, 112157987387647, 0]"
1408109403279579988,,1155,,0,0,'',28,167,1,1,30,False,"[4441402805797875944, 4620566353981731473, 4447696087115505300, 5183651083463710205, 8443840192705051, 6919358643662356524, 6, 107548722740002816, 441915719074521857, 422218911917409885, 6459695826896, 2162010941573468289, 4411289269667188761, 4621359239294372967, 13699207955108762184L, 1512812807684168436, 4522334602374742400, 4654470215940345692, 18577972291635773, 11745670957207824097L, 13424504623507758200L, 4575657222403235188, 4419276534448128000, 287907829439771238, 17293844875636179330L, 3459328569779224129, 7493995280371832961, 9519201061462606160L, 1397933976781057, 360369333580333056, 10304186471027848956L, 112157987387647, 0]"
1408109403284408345,,1156,,0,0,'',20,168,1,1,74,False,"[4568451461350319718, 13703913235737120604L, 4447831414066249870, 5183651083463710205, 8443840192705051, 6919358643662356524, 6, 107548722740002816, 441915719074521857, 422218911917409885, 6459695826896, 2162010941573468289, 4411289269667188761, 4621359239294372967, 13699207955108762184L, 1512812807684168436, 4522334602374742400, 4654470215940345692, 18577972291635773, 11745670957207824097L, 13424504623507758200L, 4575657222403235188, 4419276534448128000, 287907829439771238, 17293844875636179330L, 3459328569779224129, 7493995280371832961, 9519201061462606160L, 1397933976781057, 360369333580333056, 10304186471027848956L, 112157987387647, 0]"
